Agric_ONU_ID,Área,Elemento,Producto,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
3256,España,Área cosechada,Lechuga y achicoria,2012,ha,33196.0,A,Cifra oficial
3257,España,Rendimiento,Lechuga y achicoria,2012,kg/ha,26416.6,A,Cifra oficial
3258,España,Producción,Lechuga y achicoria,2012,toneladas,876926.0,A,Cifra oficial
3259,España,Área cosechada,Lechuga y achicoria,2013,ha,33700.0,A,Cifra oficial
3260,España,Rendimiento,Lechuga y achicoria,2013,kg/ha,26833.8,A,Cifra oficial
3261,España,Producción,Lechuga y achicoria,2013,toneladas,904300.0,A,Cifra oficial
3262,España,Área cosechada,Lechuga y achicoria,2014,ha,33868.0,A,Cifra oficial
3263,España,Rendimiento,Lechuga y achicoria,2014,kg/ha,26660.6,A,Cifra oficial
3264,España,Producción,Lechuga y achicoria,2014,toneladas,902941.0,A,Cifra oficial
3265,España,Área cosechada,Lechuga y achicoria,2015,ha,34314.0,A,Cifra oficial
3266,España,Rendimiento,Lechuga y achicoria,2015,kg/ha,27026.2,A,Cifra oficial
3267,España,Producción,Lechuga y achicoria,2015,toneladas,927378.0,A,Cifra oficial
3268,España,Área cosechada,Lechuga y achicoria,2016,ha,35646.0,A,Cifra oficial
3269,España,Rendimiento,Lechuga y achicoria,2016,kg/ha,26088.3,A,Cifra oficial
3270,España,Producción,Lechuga y achicoria,2016,toneladas,929944.0,A,Cifra oficial
3271,España,Área cosechada,Lechuga y achicoria,2017,ha,34508.0,A,Cifra oficial
3272,España,Rendimiento,Lechuga y achicoria,2017,kg/ha,28286.5,A,Cifra oficial
3273,España,Producción,Lechuga y achicoria,2017,toneladas,976112.0,A,Cifra oficial
3274,España,Área cosechada,Lechuga y achicoria,2018,ha,33870.0,A,Cifra oficial
3275,España,Rendimiento,Lechuga y achicoria,2018,kg/ha,27709.8,A,Cifra oficial
3276,España,Producción,Lechuga y achicoria,2018,toneladas,938530.0,A,Cifra oficial
3277,España,Área cosechada,Lechuga y achicoria,2019,ha,35360.0,A,Cifra oficial
3278,España,Rendimiento,Lechuga y achicoria,2019,kg/ha,28558.0,A,Cifra oficial
3279,España,Producción,Lechuga y achicoria,2019,toneladas,1009810.0,A,Cifra oficial
3280,España,Área cosechada,Lechuga y achicoria,2020,ha,34300.0,A,Cifra oficial
3281,España,Rendimiento,Lechuga y achicoria,2020,kg/ha,28252.5,A,Cifra oficial
3282,España,Producción,Lechuga y achicoria,2020,toneladas,969060.0,A,Cifra oficial
3283,España,Área cosechada,Lechuga y achicoria,2021,ha,34280.0,A,Cifra oficial
3284,España,Rendimiento,Lechuga y achicoria,2021,kg/ha,31097.1,A,Cifra oficial
3285,España,Producción,Lechuga y achicoria,2021,toneladas,1066010.0,A,Cifra oficial
3286,España,Área cosechada,Lechuga y achicoria,2022,ha,33540.0,A,Cifra oficial
3287,España,Rendimiento,Lechuga y achicoria,2022,kg/ha,28896.5,A,Cifra oficial
3288,España,Producción,Lechuga y achicoria,2022,toneladas,969190.0,A,Cifra oficial
3289,España,Área cosechada,Lechuga y achicoria,2023,ha,33230.0,A,Cifra oficial
3290,España,Rendimiento,Lechuga y achicoria,2023,kg/ha,26017.8,A,Cifra oficial
3291,España,Producción,Lechuga y achicoria,2023,toneladas,864570.0,A,Cifra oficial
3292,España,Área cosechada,Lechuga y achicoria,2024,ha,32940.0,A,Cifra oficial
3293,España,Rendimiento,Lechuga y achicoria,2024,kg/ha,27820.3,A,Cifra oficial
3294,España,Producción,Lechuga y achicoria,2024,toneladas,916400.0,A,Cifra oficial
3295,España,Área cosechada,Lentejas secas,2005,ha,36151.0,A,Cifra oficial
3296,España,Rendimiento,Lentejas secas,2005,kg/ha,684.9,E,Valor estimado
3297,España,Producción,Lentejas secas,2005,toneladas,24761.34,I,Valor imputado por una agencia receptora
3298,España,Área cosechada,Lentejas secas,2006,ha,18125.0,A,Cifra oficial
3299,España,Rendimiento,Lentejas secas,2006,kg/ha,662.3,A,Cifra oficial
3300,España,Producción,Lentejas secas,2006,toneladas,12005.0,A,Cifra oficial
3301,España,Área cosechada,Lentejas secas,2007,ha,16913.0,A,Cifra oficial
3302,España,Rendimiento,Lentejas secas,2007,kg/ha,857.1,A,Cifra oficial
3303,España,Producción,Lentejas secas,2007,toneladas,14496.0,A,Cifra oficial
3304,España,Área cosechada,Lentejas secas,2008,ha,16932.0,A,Cifra oficial
3305,España,Rendimiento,Lentejas secas,2008,kg/ha,756.0,A,Cifra oficial
3306,España,Producción,Lentejas secas,2008,toneladas,12800.0,A,Cifra oficial
3307,España,Área cosechada,Lentejas secas,2009,ha,23088.0,A,Cifra oficial
3308,España,Rendimiento,Lentejas secas,2009,kg/ha,515.4,A,Cifra oficial
3309,España,Producción,Lentejas secas,2009,toneladas,11900.0,A,Cifra oficial
3310,España,Área cosechada,Lentejas secas,2010,ha,29478.0,A,Cifra oficial
3311,España,Rendimiento,Lentejas secas,2010,kg/ha,770.6,A,Cifra oficial
3312,España,Producción,Lentejas secas,2010,toneladas,22715.0,A,Cifra oficial
3313,España,Área cosechada,Lentejas secas,2011,ha,38550.0,A,Cifra oficial
3314,España,Rendimiento,Lentejas secas,2011,kg/ha,529.9,A,Cifra oficial
3315,España,Producción,Lentejas secas,2011,toneladas,20426.0,A,Cifra oficial
3316,España,Área cosechada,Lentejas secas,2012,ha,36298.0,A,Cifra oficial
3317,España,Rendimiento,Lentejas secas,2012,kg/ha,414.5,A,Cifra oficial
3318,España,Producción,Lentejas secas,2012,toneladas,15046.0,A,Cifra oficial
3319,España,Área cosechada,Lentejas secas,2013,ha,27733.0,I,Valor imputado por una agencia receptora
3320,España,Rendimiento,Lentejas secas,2013,kg/ha,675.3,E,Valor estimado
3321,España,Producción,Lentejas secas,2013,toneladas,18729.32,I,Valor imputado por una agencia receptora
3322,España,Área cosechada,Lentejas secas,2014,ha,24059.0,I,Valor imputado por una agencia receptora
3323,España,Rendimiento,Lentejas secas,2014,kg/ha,750.9,E,Valor estimado
3324,España,Producción,Lentejas secas,2014,toneladas,18067.11,E,Valor estimado
3325,España,Área cosechada,Lentejas secas,2015,ha,30548.0,I,Valor imputado por una agencia receptora
3326,España,Rendimiento,Lentejas secas,2015,kg/ha,777.4,E,Valor estimado
3327,España,Producción,Lentejas secas,2015,toneladas,23746.45,I,Valor imputado por una agencia receptora
3328,España,Área cosechada,Lentejas secas,2016,ha,26427.0,A,Cifra oficial
3329,España,Rendimiento,Lentejas secas,2016,kg/ha,1128.7,A,Cifra oficial
3330,España,Producción,Lentejas secas,2016,toneladas,29827.0,A,Cifra oficial
3331,España,Área cosechada,Lentejas secas,2017,ha,36504.0,A,Cifra oficial
3332,España,Rendimiento,Lentejas secas,2017,kg/ha,667.2,A,Cifra oficial
3333,España,Producción,Lentejas secas,2017,toneladas,24357.0,A,Cifra oficial
3334,España,Área cosechada,Limones y limas,2005,ha,45171.0,A,Cifra oficial
3335,España,Rendimiento,Limones y limas,2005,kg/ha,20916.9,A,Cifra oficial
3336,España,Producción,Limones y limas,2005,toneladas,944836.0,A,Cifra oficial
3337,España,Área cosechada,Limones y limas,2006,ha,43247.0,A,Cifra oficial
3338,España,Rendimiento,Limones y limas,2006,kg/ha,20282.0,A,Cifra oficial
3339,España,Producción,Limones y limas,2006,toneladas,877134.0,A,Cifra oficial
3340,España,Área cosechada,Limones y limas,2007,ha,41996.0,A,Cifra oficial
3341,España,Rendimiento,Limones y limas,2007,kg/ha,12065.4,A,Cifra oficial
3342,España,Producción,Limones y limas,2007,toneladas,506699.0,A,Cifra oficial
3343,España,Área cosechada,Limones y limas,2008,ha,46809.0,A,Cifra oficial
3344,España,Rendimiento,Limones y limas,2008,kg/ha,14696.7,A,Cifra oficial
3345,España,Producción,Limones y limas,2008,toneladas,687936.0,A,Cifra oficial
3346,España,Área cosechada,Limones y limas,2009,ha,39371.0,A,Cifra oficial
3347,España,Rendimiento,Limones y limas,2009,kg/ha,14177.4,A,Cifra oficial
3348,España,Producción,Limones y limas,2009,toneladas,558180.0,A,Cifra oficial
3349,España,Área cosechada,Limones y limas,2010,ha,40801.0,A,Cifra oficial
3350,España,Rendimiento,Limones y limas,2010,kg/ha,17595.3,A,Cifra oficial
3351,España,Producción,Limones y limas,2010,toneladas,717906.0,A,Cifra oficial
3352,España,Área cosechada,Limones y limas,2011,ha,39571.0,A,Cifra oficial
3353,España,Rendimiento,Limones y limas,2011,kg/ha,18604.5,A,Cifra oficial
3354,España,Producción,Limones y limas,2011,toneladas,736198.0,A,Cifra oficial
3355,España,Área cosechada,Limones y limas,2012,ha,39463.0,A,Cifra oficial
3356,España,Rendimiento,Limones y limas,2012,kg/ha,17322.7,A,Cifra oficial
3357,España,Producción,Limones y limas,2012,toneladas,683604.0,A,Cifra oficial
3358,España,Área cosechada,Limones y limas,2013,ha,38400.0,A,Cifra oficial
3359,España,Rendimiento,Limones y limas,2013,kg/ha,18627.6,A,Cifra oficial
3360,España,Producción,Limones y limas,2013,toneladas,715300.0,A,Cifra oficial
3361,España,Área cosechada,Limones y limas,2014,ha,37743.0,A,Cifra oficial
3362,España,Rendimiento,Limones y limas,2014,kg/ha,28898.3,A,Cifra oficial
3363,España,Producción,Limones y limas,2014,toneladas,1090709.0,A,Cifra oficial
3364,España,Área cosechada,Limones y limas,2015,ha,38484.0,A,Cifra oficial
3365,España,Rendimiento,Limones y limas,2015,kg/ha,23029.6,E,Valor estimado
3366,España,Producción,Limones y limas,2015,toneladas,886271.69,I,Valor imputado por una agencia receptora
3367,España,Área cosechada,Limones y limas,2016,ha,41218.0,A,Cifra oficial
3368,España,Rendimiento,Limones y limas,2016,kg/ha,23183.5,A,Cifra oficial
3369,España,Producción,Limones y limas,2016,toneladas,955578.0,A,Cifra oficial
3370,España,Área cosechada,Limones y limas,2017,ha,43087.0,A,Cifra oficial
3371,España,Rendimiento,Limones y limas,2017,kg/ha,21482.5,A,Cifra oficial
3372,España,Producción,Limones y limas,2017,toneladas,925615.0,A,Cifra oficial
3373,España,Área cosechada,Limones y limas,2018,ha,46010.0,A,Cifra oficial
3374,España,Rendimiento,Limones y limas,2018,kg/ha,23630.3,A,Cifra oficial
3375,España,Producción,Limones y limas,2018,toneladas,1087230.0,A,Cifra oficial
3376,España,Área cosechada,Limones y limas,2019,ha,46840.0,A,Cifra oficial
3377,España,Rendimiento,Limones y limas,2019,kg/ha,18891.8,A,Cifra oficial
3378,España,Producción,Limones y limas,2019,toneladas,884890.0,A,Cifra oficial
3379,España,Área cosechada,Limones y limas,2020,ha,48350.0,A,Cifra oficial
3380,España,Rendimiento,Limones y limas,2020,kg/ha,22760.5,A,Cifra oficial
3381,España,Producción,Limones y limas,2020,toneladas,1100470.0,A,Cifra oficial
3382,España,Área cosechada,Limones y limas,2021,ha,50810.0,A,Cifra oficial
3383,España,Rendimiento,Limones y limas,2021,kg/ha,20022.8,A,Cifra oficial
3384,España,Producción,Limones y limas,2021,toneladas,1017360.0,A,Cifra oficial
3385,España,Área cosechada,Limones y limas,2022,ha,52570.0,A,Cifra oficial
3386,España,Rendimiento,Limones y limas,2022,kg/ha,16420.8,A,Cifra oficial
3387,España,Producción,Limones y limas,2022,toneladas,863240.0,A,Cifra oficial
3388,España,Área cosechada,Limones y limas,2023,ha,51670.0,A,Cifra oficial
3389,España,Rendimiento,Limones y limas,2023,kg/ha,22234.8,A,Cifra oficial
3390,España,Producción,Limones y limas,2023,toneladas,1148870.0,A,Cifra oficial
3391,España,Área cosechada,Limones y limas,2024,ha,50950.0,A,Cifra oficial
3392,España,Rendimiento,Limones y limas,2024,kg/ha,18047.3,A,Cifra oficial
3393,España,Producción,Limones y limas,2024,toneladas,919510.0,A,Cifra oficial
3394,España,Área cosechada,Linaza,2005,ha,6000.0,X,Cifra de fuente externa
3395,España,Rendimiento,Linaza,2005,kg/ha,1166.7,X,Cifra de fuente externa
3396,España,Producción,Linaza,2005,toneladas,7000.0,X,Cifra de fuente externa
3397,España,Área cosechada,Linaza,2006,ha,8433.0,I,Valor imputado por una agencia receptora
3398,España,Rendimiento,Linaza,2006,kg/ha,806.3,E,Valor estimado
3399,España,Producción,Linaza,2006,toneladas,6800.0,E,Valor estimado
3400,España,Área cosechada,Linaza,2007,ha,6250.0,E,Valor estimado
3401,España,Rendimiento,Linaza,2007,kg/ha,1088.0,E,Valor estimado
3402,España,Producción,Linaza,2007,toneladas,6800.0,E,Valor estimado
3403,España,Área cosechada,Linaza,2008,ha,5020.0,I,Valor imputado por una agencia receptora
3404,España,Rendimiento,Linaza,2008,kg/ha,902.1,E,Valor estimado
3405,España,Producción,Linaza,2008,toneladas,4528.34,I,Valor imputado por una agencia receptora
3406,España,Área cosechada,Linaza,2009,ha,2593.0,I,Valor imputado por una agencia receptora
3407,España,Rendimiento,Linaza,2009,kg/ha,954.1,E,Valor estimado
3408,España,Producción,Linaza,2009,toneladas,2473.78,I,Valor imputado por una agencia receptora
3409,España,Área cosechada,Linaza,2010,ha,33.0,A,Cifra oficial
3410,España,Rendimiento,Linaza,2010,kg/ha,1757.6,A,Cifra oficial
3411,España,Producción,Linaza,2010,toneladas,58.0,A,Cifra oficial
3412,España,Área cosechada,Linaza,2011,ha,13.0,A,Cifra oficial
3413,España,Rendimiento,Linaza,2011,kg/ha,76.9,A,Cifra oficial
3414,España,Producción,Linaza,2011,toneladas,1.0,A,Cifra oficial
3415,España,Área cosechada,Linaza,2012,ha,22.0,A,Cifra oficial
3416,España,Rendimiento,Linaza,2012,kg/ha,454.5,A,Cifra oficial
3417,España,Producción,Linaza,2012,toneladas,10.0,A,Cifra oficial
3418,España,Área cosechada,Linaza,2013,ha,8.0,A,Cifra oficial
3419,España,Rendimiento,Linaza,2013,kg/ha,750.0,A,Cifra oficial
3420,España,Producción,Linaza,2013,toneladas,6.0,A,Cifra oficial
3421,España,Área cosechada,Linaza,2014,ha,9.0,E,Valor estimado
3422,España,Rendimiento,Linaza,2014,kg/ha,888.9,E,Valor estimado
3423,España,Producción,Linaza,2014,toneladas,8.0,E,Valor estimado
3424,España,Área cosechada,Linaza,2015,ha,11.0,E,Valor estimado
3425,España,Rendimiento,Linaza,2015,kg/ha,818.2,E,Valor estimado
3426,España,Producción,Linaza,2015,toneladas,9.0,E,Valor estimado
3427,España,Área cosechada,Linaza,2016,ha,17.0,A,Cifra oficial
3428,España,Rendimiento,Linaza,2016,kg/ha,647.1,A,Cifra oficial
3429,España,Producción,Linaza,2016,toneladas,11.0,A,Cifra oficial
3430,España,Área cosechada,Linaza,2017,ha,13.0,A,Cifra oficial
3431,España,Rendimiento,Linaza,2017,kg/ha,846.2,A,Cifra oficial
3432,España,Producción,Linaza,2017,toneladas,11.0,A,Cifra oficial
3433,España,Área cosechada,Linaza,2018,ha,0.0,A,Cifra oficial
3434,España,Producción,Linaza,2018,toneladas,0.0,A,Cifra oficial
3435,España,Área cosechada,Linaza,2019,ha,20.0,A,Cifra oficial
3436,España,Rendimiento,Linaza,2019,kg/ha,500.0,A,Cifra oficial
3437,España,Producción,Linaza,2019,toneladas,10.0,A,Cifra oficial
3438,España,Área cosechada,Linaza,2020,ha,50.0,A,Cifra oficial
3439,España,Rendimiento,Linaza,2020,kg/ha,1000.0,A,Cifra oficial
3440,España,Producción,Linaza,2020,toneladas,50.0,A,Cifra oficial
3441,España,Área cosechada,Linaza,2021,ha,340.0,A,Cifra oficial
3442,España,Rendimiento,Linaza,2021,kg/ha,1029.4,A,Cifra oficial
3443,España,Producción,Linaza,2021,toneladas,350.0,A,Cifra oficial
3444,España,Área cosechada,Linaza,2022,ha,900.0,A,Cifra oficial
3445,España,Rendimiento,Linaza,2022,kg/ha,811.1,A,Cifra oficial
3446,España,Producción,Linaza,2022,toneladas,730.0,A,Cifra oficial
3447,España,Área cosechada,Linaza,2023,ha,920.0,A,Cifra oficial
3448,España,Rendimiento,Linaza,2023,kg/ha,510.9,A,Cifra oficial
3449,España,Producción,Linaza,2023,toneladas,470.0,A,Cifra oficial
3450,España,Área cosechada,Linaza,2024,ha,610.0,A,Cifra oficial
3451,España,Rendimiento,Linaza,2024,kg/ha,704.9,A,Cifra oficial
3452,España,Producción,Linaza,2024,toneladas,430.0,A,Cifra oficial
3453,España,Área cosechada,"Lino, en rama o enriado",2005,ha,23.0,A,Cifra oficial
3454,España,Rendimiento,"Lino, en rama o enriado",2005,kg/ha,782.6,A,Cifra oficial
3455,España,Producción,"Lino, en rama o enriado",2005,toneladas,18.0,A,Cifra oficial
3456,España,Área cosechada,"Lino, en rama o enriado",2006,ha,4.0,A,Cifra oficial
3457,España,Rendimiento,"Lino, en rama o enriado",2006,kg/ha,2000.0,A,Cifra oficial
3458,España,Producción,"Lino, en rama o enriado",2006,toneladas,8.0,A,Cifra oficial
3459,España,Área cosechada,"Lino, en rama o enriado",2007,ha,0.0,A,Cifra oficial
3460,España,Producción,"Lino, en rama o enriado",2007,toneladas,0.0,A,Cifra oficial
3461,España,Área cosechada,"Lino, en rama o enriado",2008,ha,2.0,A,Cifra oficial
3462,España,Rendimiento,"Lino, en rama o enriado",2008,kg/ha,1000.0,A,Cifra oficial
3463,España,Producción,"Lino, en rama o enriado",2008,toneladas,2.0,A,Cifra oficial
3464,España,Área cosechada,"Lino, en rama o enriado",2009,ha,0.0,A,Cifra oficial
3465,España,Producción,"Lino, en rama o enriado",2009,toneladas,0.0,A,Cifra oficial
3466,España,Área cosechada,"Lino, en rama o enriado",2010,ha,7.0,A,Cifra oficial
3467,España,Rendimiento,"Lino, en rama o enriado",2010,kg/ha,3000.0,A,Cifra oficial
3468,España,Producción,"Lino, en rama o enriado",2010,toneladas,21.0,A,Cifra oficial
3469,España,Área cosechada,"Lino, en rama o enriado",2011,ha,0.0,A,Cifra oficial
3470,España,Producción,"Lino, en rama o enriado",2011,toneladas,,M,Valor ausente; los datos no pueden existir
3471,España,Área cosechada,"Lino, en rama o enriado",2012,ha,14.0,A,Cifra oficial
3472,España,Rendimiento,"Lino, en rama o enriado",2012,kg/ha,1428.6,A,Cifra oficial
3473,España,Producción,"Lino, en rama o enriado",2012,toneladas,20.0,A,Cifra oficial
3474,España,Área cosechada,"Lino, en rama o enriado",2013,ha,18.0,A,Cifra oficial
3475,España,Rendimiento,"Lino, en rama o enriado",2013,kg/ha,1000.0,A,Cifra oficial
3476,España,Producción,"Lino, en rama o enriado",2013,toneladas,18.0,A,Cifra oficial
3477,España,Área cosechada,"Lino, en rama o enriado",2014,ha,19.0,E,Valor estimado
3478,España,Rendimiento,"Lino, en rama o enriado",2014,kg/ha,1052.6,E,Valor estimado
3479,España,Producción,"Lino, en rama o enriado",2014,toneladas,20.0,E,Valor estimado
3480,España,Área cosechada,"Lino, en rama o enriado",2015,ha,18.0,E,Valor estimado
3481,España,Rendimiento,"Lino, en rama o enriado",2015,kg/ha,1000.0,E,Valor estimado
3482,España,Producción,"Lino, en rama o enriado",2015,toneladas,18.0,E,Valor estimado
3483,España,Área cosechada,"Lino, en rama o enriado",2016,ha,19.0,E,Valor estimado
3484,España,Rendimiento,"Lino, en rama o enriado",2016,kg/ha,1052.6,E,Valor estimado
3485,España,Producción,"Lino, en rama o enriado",2016,toneladas,20.0,E,Valor estimado
3486,España,Área cosechada,"Lino, en rama o enriado",2017,ha,18.0,E,Valor estimado
3487,España,Rendimiento,"Lino, en rama o enriado",2017,kg/ha,1061.3,E,Valor estimado
3488,España,Producción,"Lino, en rama o enriado",2017,toneladas,19.33,E,Valor estimado
3489,España,Área cosechada,"Lino, en rama o enriado",2018,ha,0.0,A,Cifra oficial
3490,España,Producción,"Lino, en rama o enriado",2018,toneladas,0.0,A,Cifra oficial
3491,España,Área cosechada,"Lino, en rama o enriado",2019,ha,0.0,A,Cifra oficial
3492,España,Producción,"Lino, en rama o enriado",2019,toneladas,0.0,A,Cifra oficial
